datetime,equity,exposure
2026-08-06 12:30:00+05:30,978610.1826516974,1
2026-08-06 12:45:00+05:30,978023.9326516974,1
2026-08-06 13:00:00+05:30,977978.5420266974,1
2026-08-06 13:15:00+05:30,978814.9873391974,1
2026-08-06 13:30:00+05:30,980227.2920266974,1
2026-08-06 13:45:00+05:30,981824.9873391974,1
2026-08-06 14:00:00+05:30,982232.6826516974,1
2026-08-06 14:15:00+05:30,981595.7099954474,1
2026-08-06 14:30:00+05:30,981473.2099954474,1
2026-08-06 14:45:00+05:30,980676.9599954474,1
2026-08-06 15:00:00+05:30,980851.9599954474,1
2026-08-06 15:15:00+05:30,981583.3088463201,0
2026-08-07 09:15:00+05:30,981583.3088463201,0
2026-08-07 09:30:00+05:30,981583.3088463201,0
2026-08-07 09:45:00+05:30,981583.3088463201,0
2026-08-07 10:00:00+05:30,981583.3088463201,0
2026-08-07 10:15:00+05:30,981583.3088463201,0
2026-08-07 10:30:00+05:30,981583.3088463201,0
2026-08-07 10:45:00+05:30,981583.3088463201,0
2026-08-07 11:00:00+05:30,981583.3088463201,0
2026-08-07 11:15:00+05:30,981583.3088463201,0
2026-08-07 11:30:00+05:30,981583.3088463201,0
2026-08-07 11:45:00+05:30,981583.3088463201,0
2026-08-07 12:00:00+05:30,981583.3088463201,0
2026-08-07 12:15:00+05:30,981583.3088463201,0
2026-08-07 12:30:00+05:30,981583.3088463201,0
2026-08-07 12:45:00+05:30,981583.3088463201,0
2026-08-07 13:00:00+05:30,981583.3088463201,0
2026-08-07 13:15:00+05:30,981583.3088463201,0
2026-08-07 13:30:00+05:30,981583.3088463201,0
2026-08-07 13:45:00+05:30,981583.3088463201,0
2026-08-07 14:00:00+05:30,981583.3088463201,0
2026-08-07 14:15:00+05:30,981583.3088463201,0
2026-08-07 14:30:00+05:30,981583.3088463201,0
2026-08-07 14:45:00+05:30,981583.3088463201,0
2026-08-07 15:00:00+05:30,981583.3088463201,0
2026-08-07 15:15:00+05:30,981583.3088463201,0
2026-08-10 09:15:00+05:30,981583.3088463201,0
2026-08-10 09:30:00+05:30,981583.3088463201,0
2026-08-10 09:45:00+05:30,981583.3088463201,0
2026-08-10 10:00:00+05:30,981583.3088463201,0
2026-08-10 10:15:00+05:30,981583.3088463201,0
2026-08-10 10:30:00+05:30,981583.3088463201,0
2026-08-10 10:45:00+05:30,981583.3088463201,0
2026-08-10 11:00:00+05:30,981583.3088463201,0
2026-08-10 11:15:00+05:30,981583.3088463201,0
2026-08-10 11:30:00+05:30,981583.3088463201,0
2026-08-10 11:45:00+05:30,981583.3088463201,0
2026-08-10 12:00:00+05:30,981583.3088463201,0
2026-08-10 12:15:00+05:30,981583.3088463201,0
2026-08-10 12:30:00+05:30,981583.3088463201,0
2026-08-10 12:45:00+05:30,981583.3088463201,0
2026-08-10 13:00:00+05:30,981583.3088463201,0
2026-08-10 13:15:00+05:30,981583.3088463201,0
2026-08-10 13:30:00+05:30,981583.3088463201,0
2026-08-10 13:45:00+05:30,981583.3088463201,0
2026-08-10 14:00:00+05:30,981583.3088463201,0
2026-08-10 14:15:00+05:30,981583.3088463201,0
2026-08-10 14:30:00+05:30,981583.3088463201,0
2026-08-10 14:45:00+05:30,981583.3088463201,0
2026-08-10 15:00:00+05:30,981583.3088463201,0
2026-08-10 15:15:00+05:30,981583.3088463201,0
2026-08-11 09:15:00+05:30,981583.3088463201,0
2026-08-11 09:30:00+05:30,981583.3088463201,0
2026-08-11 09:45:00+05:30,981583.3088463201,0
2026-08-11 10:00:00+05:30,981583.3088463201,0
2026-08-11 10:15:00+05:30,981583.3088463201,0
2026-08-11 10:30:00+05:30,981583.3088463201,0
2026-08-11 10:45:00+05:30,981583.3088463201,0
2026-08-11 11:00:00+05:30,981583.3088463201,0
2026-08-11 11:15:00+05:30,981583.3088463201,0
2026-08-11 11:30:00+05:30,981583.3088463201,0
2026-08-11 11:45:00+05:30,981583.3088463201,0
2026-08-11 12:00:00+05:30,981583.3088463201,0
2026-08-11 12:15:00+05:30,981583.3088463201,0
2026-08-11 12:30:00+05:30,981583.3088463201,0
2026-08-11 12:45:00+05:30,981583.3088463201,0
2026-08-11 13:00:00+05:30,981583.3088463201,0
2026-08-11 13:15:00+05:30,981583.3088463201,0
2026-08-11 13:30:00+05:30,981583.3088463201,0
2026-08-11 13:45:00+05:30,981583.3088463201,0
2026-08-11 14:00:00+05:30,981583.3088463201,0
2026-08-11 14:15:00+05:30,981583.3088463201,0
2026-08-11 14:30:00+05:30,981583.3088463201,0
2026-08-11 14:45:00+05:30,981583.3088463201,0
2026-08-11 15:00:00+05:30,981583.3088463201,0
2026-08-11 15:15:00+05:30,981583.3088463201,0
2026-08-12 09:15:00+05:30,981583.3088463201,0
2026-08-12 09:30:00+05:30,981583.3088463201,0
2026-08-12 09:45:00+05:30,981583.3088463201,0
2026-08-12 10:00:00+05:30,981583.3088463201,0
2026-08-12 10:15:00+05:30,981583.3088463201,0
2026-08-12 10:30:00+05:30,981583.3088463201,0
2026-08-12 10:45:00+05:30,981583.3088463201,0
2026-08-12 11:00:00+05:30,981583.3088463201,0
2026-08-12 11:15:00+05:30,981583.3088463201,0
2026-08-12 11:30:00+05:30,981583.3088463201,0
2026-08-12 11:45:00+05:30,981583.3088463201,0
2026-08-12 12:00:00+05:30,981583.3088463201,0
2026-08-12 12:15:00+05:30,981583.3088463201,0
2026-08-12 12:30:00+05:30,981583.3088463201,0
2026-08-12 12:45:00+05:30,981583.3088463201,0
2026-08-12 13:00:00+05:30,981583.3088463201,0
2026-08-12 13:15:00+05:30,981583.3088463201,0
2026-08-12 13:30:00+05:30,981583.3088463201,0
2026-08-12 13:45:00+05:30,981583.3088463201,0
2026-08-12 14:00:00+05:30,981583.3088463201,0
2026-08-12 14:15:00+05:30,981583.3088463201,0
2026-08-12 14:30:00+05:30,981583.3088463201,0
2026-08-12 14:45:00+05:30,981583.3088463201,0
